Sample	prior	clockRate	ucldStdev:clock	branchRates.1	branchRates.2	branchRates.3	branchRates.4	branchRates.5	branchRates.6	branchRates.7	branchRates.8	branchRates.9	branchRates.10	branchRates.11	branchRates.12	branchRates.13	branchRates.14	branchRates.15	branchRates.16	branchRates.17	branchRates.18	branchRates.19	branchRates.20	branchRates.21	branchRates.22	branchRates.23	branchRates.24	branchRates.25	branchRates.26	branchRates.27	branchRates.28	branchRates.29	branchRates.30	branchRates.31	branchRates.32	branchRates.33	branchRates.34	branchRates.35	branchRates.36	branchRates.37	branchRates.38	birthRate	rootHeight	treeLength	pairedTreeLength	convCount	meanConvHeight	moveCount	movesPerConv	conversionRate	expectedConversions	pMove
100000	-223.76371297600335	0.5541287542908857	0.3	0.6749532782813414	0.8934755489800541	1.251016005913322	0.5333464281173739	0.6545197594005472	0.8709738407950544	1.3908812635128702	0.9040057134467485	1.0198230949639024	0.6755919793198437	0.7970586818586332	2.3553463958386365	0.8283820747061863	0.7353068002059985	0.8166146683157868	1.1267043715992704	0.6544800661579487	0.8068889665337828	0.8958574034165322	0.6716634810943009	0.6427599411264362	0.7563841983312323	1.526344963815969	1.4984739889780858	1.682409496358892	1.053666288597807	1.2550090743071556	1.1643908196900343	1.5251207696431572	0.9638291871265681	0.8184989436005248	1.1007258259554273	0.7721690508827056	1.0316459499742043	1.1720249979119468	0.9561560405254851	0.7880414173649375	1.4110599581587397	2.7	1.1131771345488444	9.007768902584663	105.37342071928967	4	0.3063889626722457	78	19.5	0.6339257983819495	5.71025709321108	0.23216059390833704
110000	-481.39279123120417	0.5479253345830095	0.3	0.7969312475131849	0.964294549630051	0.7379121068151113	0.6458286962709304	1.1461154081025449	1.0478174674621976	0.7430254747693021	0.7714412294581613	1.1668032926633987	0.7566130726990985	0.7675807231908176	0.8055924118868285	0.8348646271150024	1.2963774906780603	0.8553462293990733	0.5900021076256717	1.8881623663962501	0.906992225199853	0.6512419041111005	1.199757737090364	0.9633012128087801	1.0789498057251155	0.8420249343328645	1.183509966171522	0.8462671089233005	0.8210750230313788	0.8454345481685527	1.0142708699241934	1.0519150137953845	0.982361472384036	1.2415109324894384	1.3158756992277636	0.748753665058853	1.2517304032745138	1.6273663193497652	1.232883499674108	0.9598312106888887	0.7298967226868607	2.7	0.6846642557370181	5.662337317951301	59.71276493932247	9	0.1861566598659845	192	21.333333333333332	1.1886491443363125	6.730532407926384	0.2218731577705967
120000	-160.54878571567565	0.5078578147884041	0.3	1.242820239053607	0.8614477619152197	1.2305463177678075	0.9588651481628145	0.9370290163845827	0.940858780692708	0.6207992920263831	0.8239361586679067	0.8916012466094773	1.0298879993135683	0.7694482478074394	0.7670626514620296	0.9775511979404661	0.9330151837469299	0.8826780577351283	0.488025957531144	0.9578166405062623	0.7502993406345847	1.0016370288888037	0.703944112502503	0.901987199860308	1.6892662118313835	0.49835268592534043	0.7970596942311351	1.1300816770438735	0.7620175659847739	0.8683905737432134	0.8191351532239632	1.0782334087602254	1.4912944271111612	1.0426436593669626	1.1982275312806248	0.9741368796511176	0.7225215523245995	1.0031587340289796	1.6468004364983935	0.8768741481794943	0.9118706553572329	2.7	1.3850107016396958	8.456351129297463	75.2299542812005	4	0.270350413685783	47	11.75	0.7764177097037477	6.565660776259836	0.15734130980625394
130000	-58.621780101177	0.4380847493244771	0.3	1.1173835051006151	0.762253843513528	0.7678660871790786	0.6804932125119955	1.183813010449671	1.315157901853499	0.7559519462930117	0.7794275358581872	1.2333073114269495	1.330333385067391	0.9181850014275446	0.8032491582154049	1.0883784903720473	0.7779945512231443	0.7921433058080923	0.5631736541754373	1.4462650824011516	1.5761346740596995	0.8998969568094451	1.1432862185359243	1.1103582370440943	0.8635480770783371	1.1361567083635253	0.7892119191767646	1.4398576366540212	0.8400259494364175	0.843654938904561	1.3587893791803762	0.6836378833652309	0.7836527172675535	1.0507318591983796	0.8000826430974517	1.6697195340109083	1.1387314382462448	1.3587988786833558	1.4726513881997043	0.8376089429681919	0.9796480617898722	2.7	0.986867012494252	8.278770588709865	104.58601179888336	1	0.8124255029055619	24	24.0	0.4721070936264424	3.9084663214358857	0.2286850331520495
140000	-448.4401928178972	0.4138937733572787	0.3	0.7443387227209717	0.7331724991118805	1.271374566817305	0.5237052552470187	1.2662624316660447	0.9111593653357654	0.6902374596696068	0.8565188212902706	0.9189452194153733	0.8377216156233018	0.9119655534249321	1.2033049151437003	0.5164229859942071	1.0394470585401583	1.1737645235520038	1.7162872222749797	1.5252937102912982	1.2216288369741681	0.8435836320193921	0.8071308911832098	1.2092679967539748	1.9931594855647308	0.8978092262657242	0.6776891776701182	1.0522213326914047	1.3474172949949237	0.7285835870461741	0.7473060804646132	0.7783033119870847	1.58589355911171	1.1364247550579627	0.8367113975223102	1.687876470431391	0.8957492929908792	0.7979896460244494	0.8955779554291515	1.1387369491428756	0.9195676666052395	2.7	0.9618744124709444	7.799682115023916	85.51264914502278	9	0.21365979514959849	157	17.444444444444443	0.8385688922407165	6.540570791025335	0.18140764459035139
150000	-5.402816598288457	0.354527288819911	0.3	0.6345185496472228	0.8316773561444346	1.2202462934716356	1.167117565467564	0.8261020847816789	0.8499964814218643	1.1946425819346844	1.032630819752838	1.250814725162136	1.418116008686408	0.8036904754650883	1.0013280980831454	0.7605525890278844	1.235722263695386	0.8994419055588284	0.8274728183468296	0.8517959172341014	0.8181378553571517	0.5765187951880986	0.6086346125886375	0.8490589051550965	1.0903712530847995	0.9594194837177649	0.8226245620919562	1.2077373605196855	0.6352264803711268	0.5349129641060266	0.5833146340527992	0.7391905455641367	0.9285161779777198	1.2138928151944324	0.8310267127049359	0.9283115424770834	0.9237806001283646	0.7893041974793877	0.96557388954815	1.3788931829223579	1.0636290025430573	2.7	1.1643288080340497	9.247833722222488	99.24319551473094	0	0.0	0	0.0	0.3643111987649663	3.3690893893219553	0.20717638417108641
160000	-393.9552346500819	0.591107363345352	0.3	0.6518654564698	1.0452069067632577	0.9781222006757604	1.2153571030717785	0.8209122075784345	0.7060385271494958	0.8996539473483484	0.9681226159266214	0.7075737562699143	0.8227968176025442	0.838277383882317	0.7455028033034343	0.6521863143569384	1.046007600293457	1.3801975999975857	0.6403179145636448	0.6801010844313174	0.9039564144996326	0.7433023707006144	0.4822745427826607	0.8029802336498857	1.0919006524839443	1.1992581256911008	1.3153214985695123	0.9777321951962443	1.0804605855531928	1.1787344240904822	1.8958146357027155	1.1097852077631474	1.228416595501824	0.6535316707961912	0.8078165428393158	0.6846252043011185	0.862036953523115	0.9170314996230661	0.8372435699069938	1.5114653194780348	0.6485815420836356	2.7	1.291830367159887	8.961981453630319	83.86872145530643	9	0.3573229955672776	124	13.777777777777779	0.4575056596383053	4.100157236609397	0.15549964841822256
170000	-374.1026310755172	0.4897138614267961	0.3	1.0263075606198597	0.8225393868333718	0.6254590868829611	1.5197361877676108	1.250639713552898	1.109293284796794	0.37444859329376856	0.8347681089638173	1.2843963042546884	1.0059208179326187	0.9580357169483055	1.81671244993006	0.7365071830321471	1.3170546076384648	0.8263347952013659	0.7178161277128801	1.2028511139070668	1.6731480218807806	1.294545148165525	1.0675253575946222	0.8152130796780153	0.5738582295668805	0.7666782032222373	0.826829588785498	0.8709906245973984	1.2128649566473553	1.0575840537717407	0.8283898039117169	0.6333831228805361	0.9176745936197805	0.94808823871562	1.135820557957869	0.8516924497249441	0.8466280079724853	0.8732166570478598	1.0415081196015337	1.4988927443235982	0.9389828580670697	2.7	0.9746126242186144	7.339609389369543	83.79886177624998	7	0.2390597548690904	139	19.857142857142858	0.8572515386897473	6.291891442418758	0.2126786795574556
180000	-428.2825916404403	0.5074467180132531	0.3	0.9925039414608547	0.9342455207465719	0.9470090542454257	1.191180231097199	0.7294071612464517	0.7910525995515856	0.9618606104706796	1.3849536595500425	0.6972091725164947	1.0334989979027662	1.0646034145150114	1.7719418145022958	1.0880283293003659	1.404540017035054	0.8230314980556938	0.9754020248834082	0.9244072196604107	1.0042575072212463	1.298420979359193	1.0198113304591048	1.01681866121824	0.8612887425601956	1.095778253948841	1.069651613840818	1.264482339817176	1.2279180352375798	1.1171131939535395	0.8977402109521717	1.1775470158520407	0.697208143397694	1.2139615639457906	2.123319080084749	1.082487194098999	0.9623317940570087	0.912900187422574	0.9159400336371122	0.8000541025674338	0.5712477499126509	2.7	1.1146531503226453	8.758741744132422	97.81290205010974	8	0.37918294492343996	163	20.375	0.7788851840314792	6.822054175262781	0.19461594218027103
190000	-186.366570428443	0.3741982213261767	0.3	1.3565225463919732	1.0713986182554762	0.9380870859779016	0.5682058300234459	1.3873136402629707	1.0632625870773944	1.296054184793781	1.0850734504108086	0.8868260492305123	0.7560724664863026	1.2047088844706166	0.6914994032266834	0.809048546393305	0.5902957933367554	1.2763310544826907	1.1909513533537512	0.9325827672512721	0.8153123714895448	1.431561536624115	0.7015922138443222	1.905353442827513	1.2310191304235638	1.5013895805325612	1.3238500053302993	1.6193946860008022	0.9913464841478581	0.8772331748098402	0.8834383314768415	0.8683154481443376	0.6085332502906705	0.7670235370536562	0.7920783815212538	0.9300487221379792	1.6976038437238616	1.2184762134044784	0.592907525368608	1.402894653785657	1.4113064068297914	2.7	0.9169539814986295	8.362187433572105	88.90217654673832	4	0.14942399852084315	56	14.0	0.4510504651211484	3.77176853134292	0.15051800117759706
200000	-478.90532485835445	0.32825068568339744	0.3	1.1845730438974373	1.5061269571363671	0.8580170107384119	0.7657402205104293	0.8293123321118929	0.6743478056584779	0.7324459457813394	1.0301423509052279	0.8875908565602103	0.7693022535904517	1.29238428729133	1.1376541559406594	1.0693939176259244	1.1394675031271126	0.8256456744183726	0.729903156435854	0.680921087059875	1.5526287045470324	0.5608921027932297	1.1357252792467403	0.965874653201646	1.3785535465035321	1.2875219601353767	1.3348536763976195	0.7722011902355911	0.8310488290338545	0.9036440780131302	0.8261919867176486	1.5494997920077167	0.852671229326919	1.2382763184188343	0.9070411820184889	1.153631441595798	0.8399900405247727	0.8754763670419816	0.7251094032234902	0.9380870859779016	0.4131526981235317	2.7	0.8815326255378282	7.164775162174304	75.77551820741996	10	0.25978510092591744	167	16.7	0.9298063020907376	6.661853098852854	0.1818728925796619
210000	-507.98851492019753	0.3041520098964705	0.3	1.2265139218640466	1.3545301950692386	0.7576080324008572	0.7449458201129506	1.1056296005383375	0.575376401592844	0.9805488834484615	0.6237124051007449	0.8274273864831269	1.2429349989917973	1.3143499317637408	0.8431788957178283	1.361903249352849	1.0290072540158868	0.7188606775216753	1.5295888658620016	0.7408472136920743	0.4631682063169278	1.521592359278144	0.5168528771163454	1.1790075133114797	0.8255152598059601	1.4046025459512785	1.0384504381698128	0.7647511872421546	1.1885567553842256	0.971312808025937	0.666471537182601	0.819073940052784	1.0534197256487414	1.0428071109055548	0.47819403193071414	1.1799103134097115	1.3008656557534262	0.5672038429289024	0.7559109924370929	0.7913722845523091	1.1097235924731161	2.7	0.7521306028886572	7.234943007108131	86.70835250070347	9	0.23085079991213547	202	22.444444444444443	1.1121466928819719	8.046317938544856	0.2236400574035976
220000	-209.5205633388419	0.5528857156442571	0.3	0.6772699550535345	0.9019820575978824	0.7197978219755494	0.6765874199674687	0.7623096937022897	1.002275894069715	0.6566672897622947	0.5864491107925933	1.3854134925041854	0.8985578787723228	0.8709666678081519	0.8360553435281588	1.2824360247699504	0.8523537358775052	1.230612468136753	0.9131031562410403	1.1040813124810351	0.9300902536756589	1.6116368303231063	0.8945040975783277	0.8008625707958258	0.7794363506890479	1.354923578966698	1.0540949066914551	1.0319736292509407	0.539785569578072	0.5643773215614846	1.0058469062882258	0.988546532450159	0.7386954516435118	0.7898075340055547	1.0455154016587884	0.953871754405073	0.8143730746940274	1.3276142780837148	0.7062142658298054	1.1074967478129398	1.2449605297960666	2.7	0.654139197859446	5.662358323689739	63.93773611571433	4	0.21741286932334392	85	21.25	1.1798769960059792	6.680886329264502	0.21426512600844014
230000	-426.4218719085344	0.31755877576049646	0.3	0.8631594692303379	0.88381978707145	0.9995804618817451	0.9302374582139095	0.867535123500618	0.9547964813773251	0.5036840031573377	0.9171772034194641	0.6366830852117242	1.323216244461369	0.5598003914118251	0.6342508864653902	1.1702196883571157	1.306995445628611	1.0803807032736028	1.1204711180898401	1.509698659558553	1.132015037267298	0.664101284250262	0.7335174766059129	0.7813132314445184	1.0165888505871754	1.2796840203127853	0.8535530336867594	0.8236679580580941	0.8149969529098167	1.3366366792055735	0.7912937022915641	0.8928048283989126	1.1569200056946958	1.222322009565138	1.8785358808602755	0.8830732214146114	0.7730955837331177	0.9462736934736287	0.9842340752563334	1.171895900170142	1.0901793938293411	2.7	0.7231012950367284	8.34570351352305	110.0399242486432	7	0.2189844788422323	179	25.571428571428573	0.619989442367949	5.1742480675173885	0.23646717035728745
240000	-244.28447736308968	0.30669647533016703	0.3	0.8398359183112878	0.9441741256130731	1.1213252369520708	0.9583252167579229	0.8422700886027694	1.0459251737197792	1.2632996370967176	1.0985652247978213	0.9166160441752199	1.7701096072954365	0.7022893808184539	0.8431670586551623	0.9001292745440218	1.1510980363538084	1.0408420799411173	0.8568012758492727	0.8397086652146752	1.2035038970355376	0.6328723539383463	1.4009480093863984	0.9463858901533395	0.9309361155407546	0.8907068154635519	1.227770318014604	0.9512745941220864	1.0121048124721543	0.8082610409437925	0.8371074533557914	0.8175124081996414	2.0224625880003075	0.7479326695018174	1.0882249929741785	0.8734773200228534	1.0167886480009165	1.097779087270048	1.4635206965713374	0.6990434629387584	0.807783771754195	2.7	0.8492107330935498	8.67336625259838	108.58756061809956	5	0.41013201302808355	86	17.2	0.41297010399466866	3.581840963319402	0.18389041214728885
250000	-270.0848436423631	0.6803718044695503	0.3	0.7450834866624535	1.5339698784660865	0.7103162886708823	0.7986772328674968	1.037521611529326	1.4570673512362304	0.9344778716466621	0.8513614732105151	0.7325691661625809	1.381717854097157	0.8641774997440008	1.1453479298871136	1.3094793463403192	1.3808443485132498	0.9209188751750264	1.1840180509037463	1.2688471689939007	1.0703166761170484	0.8337894418981691	0.7109082428925102	0.7321443507692831	0.7659301860285418	1.1527124905831445	0.9501807358453045	1.3444454100901637	1.2880707714211468	0.9164691828630046	0.9836346018104335	0.8836760296442215	0.81514518470082	0.7745589775727962	1.1713212467769263	1.0889196832707293	0.6482485778639279	1.3069394704662092	1.026937545914017	0.7495647743593321	0.8882966248301375	2.7	0.6766436184676872	6.246213403530476	67.74631778436233	6	0.2976197890631299	95	15.833333333333334	1.333146253092757	8.32711599493441	0.1654252248690024
260000	-119.09776608694432	0.3726157880283324	0.3	1.2106465696741042	1.246505404080511	1.1441549808460034	1.3288653037792975	1.1369100560078054	0.9761890214987264	0.8013439212905205	1.2691586407877864	0.943088948005708	0.6930002100042081	1.0231261593706857	1.530352854781953	0.843990288409737	0.6277495478675037	0.7086989102838895	0.8848400250722621	1.929177598327967	1.212780078200594	1.4667135160613791	0.8946697243351563	1.2866447308488353	1.1201171966110546	0.9326634134802811	0.9717390237018186	1.1975064854971917	0.7501126450445521	1.486929505732341	1.240082034420645	0.7877171034725163	0.9719734334945762	0.923981712303635	1.2065227205858993	1.0899944995713269	0.859062210814111	0.8521176124230836	0.5940301509088006	0.9259629077991878	0.9325547482685722	2.7	0.5603564346497759	5.273236909887494	61.57011956458114	2	0.34010066470327127	57	28.5	0.7620924527859747	4.018694050777694	0.24063246311700154
270000	-136.71005856522123	0.5991924769343577	0.3	1.0566682390000073	1.4609535874852626	1.13229321915218	1.0045511352831755	0.8917082297222544	0.9701926961064471	0.9306448408896724	0.7027065871748424	1.0553927938194658	0.7558001084696391	0.5700422400164114	1.3183678747479917	1.065403156360186	1.4011342454297444	1.1104592390145127	0.8586401721127097	0.5716024935899795	0.7417724685232062	0.6841342756407863	0.7136267762739635	0.5288978005571144	0.9689640470627916	1.453620916523845	1.4213570648055138	0.801039337442855	0.8173149124538456	0.8050644255390265	1.1041478573831223	0.8824054000739381	0.9758554871149503	0.5380936173678926	0.9879689700899815	1.159655673288989	1.4515379996140427	0.7313258403132148	0.9882740616545684	1.273659052197366	1.1201661310796764	2.7	0.9957891894182355	8.030843626806513	80.64785984372003	3	0.39744443953675374	44	14.666666666666666	0.3909301117785914	3.1394985967038584	0.18555959597150862
280000	-395.0018600076542	0.5298699519749618	0.3	0.8966171380775034	1.174141763962312	0.6934550399635235	0.5582769026816042	0.6365719968196364	1.213487602628766	0.7937616874457328	0.8733561477661951	0.8977436270481066	0.8110836352448348	1.2328616708073585	1.3590743415087039	1.1614218198072304	0.7989918002659326	1.4110513872597312	1.0257605724841679	1.0994341975111335	1.4318251821830754	2.3762064282428277	0.7996880453058359	0.7176168810763572	0.796224394726803	1.2699402649937477	0.8004575709395325	1.0695503290596333	1.5142037877372634	1.5427469666333022	0.579690471378523	1.139348285015006	0.9868055206430482	0.9271950192033156	0.8033085578021291	0.7818523345831783	1.1582061879739192	0.8786574476445803	1.8390608654014748	1.1100113703620254	1.0846244094789745	2.7	1.2065508500253463	8.920891438429482	102.2605405219562	6	0.40812021091982337	174	29.0	0.8872465776105914	7.915030397982184	0.24658393773056542
290000	-150.5645151350089	0.5356331656213397	0.3	1.5830353191183946	1.2837916356580135	1.2303026410981812	1.0037053318262348	1.799922872136567	0.7219909369063651	1.1902055982471806	1.1987641050954896	1.1900503602626988	0.940426777838975	0.6171457908258683	0.8352389669696454	1.3667820403268112	1.0033739456411832	0.9507419147608712	0.5639101790757888	1.1697340144730684	0.7750235432204402	1.2697252861306452	0.7340115524039694	1.0206526712290622	1.0723951037848631	1.4238790797794003	0.945205096224153	1.086998729158726	1.1584315503770242	1.0388751046721112	0.9578220273895891	0.9404863637258694	0.953719893389813	1.3798562081368813	0.9088888071757801	0.7075510131478725	1.1553587969894628	0.7427411341935463	1.099801545542516	0.6709482707713788	1.43646178478039	2.7	1.2882292277301683	10.300685054228273	99.56094925487287	3	0.682564427511403	48	16.0	0.5673673543250145	5.844272426952713	0.15015018171070899
300000	-787.959447852301	0.6349120683121762	0.3	0.8479221769443999	0.8954634230871212	1.1556115030778955	1.2655444252756831	1.4467694904575938	0.955714459380584	1.251511899722959	1.2529672282360553	0.9421807400177356	0.8761741275366924	1.1958904396668226	1.3865490269616476	0.7120716685750195	1.0130916908207372	0.9540638597242024	0.48660989093812346	1.1383144068291786	0.6592735228490189	1.0835717284510185	0.907018520963206	0.8423754046301418	0.695282108906665	0.7916280594974106	1.1742588030379661	1.141016263483109	0.8968421697328073	1.1565279396627153	0.7579369691207897	0.8464493606442071	1.1761243913569002	0.9420259199835728	1.0186132647644583	0.8901779595257199	1.1530355362352434	0.6616235021086976	0.8972445024915956	0.5210730959639297	0.6321252586965995	2.7	0.9242153085964588	7.790658814099569	82.1048888794853	14	0.29537003735515166	321	22.928571428571427	1.0909088819923878	8.498898896873502	0.23943386848835702
